"source_table","source_field","source_value_raw","source_value_norm","student_id","match_type","match_confidence","evidence_fields"
"毕业去向.xlsx","SID","pjxrqxbj962","pjxrqxbj962","pjxrqxbj962","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj963","pjxrqxbj963","pjxrqxbj963","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj969","pjxrqxbj969","pjxrqxbj969","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj971","pjxrqxbj971","pjxrqxbj971","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj972","pjxrqxbj972","pjxrqxbj972","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj973","pjxrqxbj973","pjxrqxbj973","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj978","pjxrqxbj978","pjxrqxbj978","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj981","pjxrqxbj981","pjxrqxbj981","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj983","pjxrqxbj983","pjxrqxbj983","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj988","pjxrqxbj988","pjxrqxbj988","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj990","pjxrqxbj990","pjxrqxbj990","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj992","pjxrqxbj992","pjxrqxbj992","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj994","pjxrqxbj994","pjxrqxbj994","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxrqxbj996","pjxrqxbj996","pjxrqxbj996","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj751","pjxsqxbj751","pjxsqxbj751","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj752","pjxsqxbj752","pjxsqxbj752","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj758","pjxsqxbj758","pjxsqxbj758","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj760","pjxsqxbj760","pjxsqxbj760","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj764","pjxsqxbj764","pjxsqxbj764","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj765","pjxsqxbj765","pjxsqxbj765","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj768","pjxsqxbj768","pjxsqxbj768","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj771","pjxsqxbj771","pjxsqxbj771","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj772","pjxsqxbj772","pjxsqxbj772","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj774","pjxsqxbj774","pjxsqxbj774","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj777","pjxsqxbj777","pjxsqxbj777","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj778","pjxsqxbj778","pjxsqxbj778","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj779","pjxsqxbj779","pjxsqxbj779","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj780","pjxsqxbj780","pjxsqxbj780","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj784","pjxsqxbj784","pjxsqxbj784","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj786","pjxsqxbj786","pjxsqxbj786","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj787","pjxsqxbj787","pjxsqxbj787","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj788","pjxsqxbj788","pjxsqxbj788","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj789","pjxsqxbj789","pjxsqxbj789","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj790","pjxsqxbj790","pjxsqxbj790","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj792","pjxsqxbj792","pjxsqxbj792","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj796","pjxsqxbj796","pjxsqxbj796","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj800","pjxsqxbj800","pjxsqxbj800","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj801","pjxsqxbj801","pjxsqxbj801","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj807","pjxsqxbj807","pjxsqxbj807","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj808","pjxsqxbj808","pjxsqxbj808","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj809","pjxsqxbj809","pjxsqxbj809","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj810","pjxsqxbj810","pjxsqxbj810","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj811","pjxsqxbj811","pjxsqxbj811","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj812","pjxsqxbj812","pjxsqxbj812","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj815","pjxsqxbj815","pjxsqxbj815","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj816","pjxsqxbj816","pjxsqxbj816","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj820","pjxsqxbj820","pjxsqxbj820","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj821","pjxsqxbj821","pjxsqxbj821","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj823","pjxsqxbj823","pjxsqxbj823","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj824","pjxsqxbj824","pjxsqxbj824","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj825","pjxsqxbj825","pjxsqxbj825","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj826","pjxsqxbj826","pjxsqxbj826","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj827","pjxsqxbj827","pjxsqxbj827","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj829","pjxsqxbj829","pjxsqxbj829","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj831","pjxsqxbj831","pjxsqxbj831","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj834","pjxsqxbj834","pjxsqxbj834","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj840","pjxsqxbj840","pjxsqxbj840","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj843","pjxsqxbj843","pjxsqxbj843","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj844","pjxsqxbj844","pjxsqxbj844","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj849","pjxsqxbj849","pjxsqxbj849","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj851","pjxsqxbj851","pjxsqxbj851","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj856","pjxsqxbj856","pjxsqxbj856","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj857","pjxsqxbj857","pjxsqxbj857","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj859","pjxsqxbj859","pjxsqxbj859","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj862","pjxsqxbj862","pjxsqxbj862","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj863","pjxsqxbj863","pjxsqxbj863","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj864","pjxsqxbj864","pjxsqxbj864","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj867","pjxsqxbj867","pjxsqxbj867","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj871","pjxsqxbj871","pjxsqxbj871","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj872","pjxsqxbj872","pjxsqxbj872","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj873","pjxsqxbj873","pjxsqxbj873","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj874","pjxsqxbj874","pjxsqxbj874","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj876","pjxsqxbj876","pjxsqxbj876","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj877","pjxsqxbj877","pjxsqxbj877","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj880","pjxsqxbj880","pjxsqxbj880","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj881","pjxsqxbj881","pjxsqxbj881","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj882","pjxsqxbj882","pjxsqxbj882","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj884","pjxsqxbj884","pjxsqxbj884","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj885","pjxsqxbj885","pjxsqxbj885","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj886","pjxsqxbj886","pjxsqxbj886","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj887","pjxsqxbj887","pjxsqxbj887","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj888","pjxsqxbj888","pjxsqxbj888","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj892","pjxsqxbj892","pjxsqxbj892","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj893","pjxsqxbj893","pjxsqxbj893","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj894","pjxsqxbj894","pjxsqxbj894","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj897","pjxsqxbj897","pjxsqxbj897","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj899","pjxsqxbj899","pjxsqxbj899","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj900","pjxsqxbj900","pjxsqxbj900","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj904","pjxsqxbj904","pjxsqxbj904","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj905","pjxsqxbj905","pjxsqxbj905","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj906","pjxsqxbj906","pjxsqxbj906","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj908","pjxsqxbj908","pjxsqxbj908","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj909","pjxsqxbj909","pjxsqxbj909","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj912","pjxsqxbj912","pjxsqxbj912","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj916","pjxsqxbj916","pjxsqxbj916","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj918","pjxsqxbj918","pjxsqxbj918","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj920","pjxsqxbj920","pjxsqxbj920","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj921","pjxsqxbj921","pjxsqxbj921","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj922","pjxsqxbj922","pjxsqxbj922","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj925","pjxsqxbj925","pjxsqxbj925","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj927","pjxsqxbj927","pjxsqxbj927","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj929","pjxsqxbj929","pjxsqxbj929","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj932","pjxsqxbj932","pjxsqxbj932","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj934","pjxsqxbj934","pjxsqxbj934","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj936","pjxsqxbj936","pjxsqxbj936","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj938","pjxsqxbj938","pjxsqxbj938","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj939","pjxsqxbj939","pjxsqxbj939","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj940","pjxsqxbj940","pjxsqxbj940","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj941","pjxsqxbj941","pjxsqxbj941","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj942","pjxsqxbj942","pjxsqxbj942","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj944","pjxsqxbj944","pjxsqxbj944","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj946","pjxsqxbj946","pjxsqxbj946","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj949","pjxsqxbj949","pjxsqxbj949","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj953","pjxsqxbj953","pjxsqxbj953","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj954","pjxsqxbj954","pjxsqxbj954","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj957","pjxsqxbj957","pjxsqxbj957","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj962","pjxsqxbj962","pjxsqxbj962","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj965","pjxsqxbj965","pjxsqxbj965","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj966","pjxsqxbj966","pjxsqxbj966","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj968","pjxsqxbj968","pjxsqxbj968","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj969","pjxsqxbj969","pjxsqxbj969","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj970","pjxsqxbj970","pjxsqxbj970","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj971","pjxsqxbj971","pjxsqxbj971","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj976","pjxsqxbj976","pjxsqxbj976","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj980","pjxsqxbj980","pjxsqxbj980","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj981","pjxsqxbj981","pjxsqxbj981","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj982","pjxsqxbj982","pjxsqxbj982","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj983","pjxsqxbj983","pjxsqxbj983","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj984","pjxsqxbj984","pjxsqxbj984","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj985","pjxsqxbj985","pjxsqxbj985","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj986","pjxsqxbj986","pjxsqxbj986","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj989","pjxsqxbj989","pjxsqxbj989","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj994","pjxsqxbj994","pjxsqxbj994","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj995","pjxsqxbj995","pjxsqxbj995","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj996","pjxsqxbj996","pjxsqxbj996","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj997","pjxsqxbj997","pjxsqxbj997","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxsqxbj998","pjxsqxbj998","pjxsqxbj998","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtztbj985","pjxtztbj985","pjxtztbj985","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtztbj986","pjxtztbj986","pjxtztbj986","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtztbj987","pjxtztbj987","pjxtztbj987","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtztbj989","pjxtztbj989","pjxtztbj989","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtztbj990","pjxtztbj990","pjxtztbj990","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtztbj996","pjxtztbj996","pjxtztbj996","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtztbj997","pjxtztbj997","pjxtztbj997","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtztbj998","pjxtztbj998","pjxtztbj998","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtzxbj997","pjxtzxbj997","pjxtzxbj997","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtzxfj978","pjxtzxfj978","pjxtzxfj978","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtzxfj980","pjxtzxfj980","pjxtzxfj980","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtzxfj981","pjxtzxfj981","pjxtzxfj981","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtzxfj982","pjxtzxfj982","pjxtzxfj982","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtzxfj983","pjxtzxfj983","pjxtzxfj983","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtzxfj986","pjxtzxfj986","pjxtzxfj986","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxtzxfj994","pjxtzxfj994","pjxtzxfj994","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj443","pjxuqwbj443","pjxuqwbj443","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj445","pjxuqwbj445","pjxuqwbj445","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj446","pjxuqwbj446","pjxuqwbj446","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj449","pjxuqwbj449","pjxuqwbj449","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj450","pjxuqwbj450","pjxuqwbj450","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj454","pjxuqwbj454","pjxuqwbj454","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj460","pjxuqwbj460","pjxuqwbj460","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj461","pjxuqwbj461","pjxuqwbj461","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj463","pjxuqwbj463","pjxuqwbj463","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj468","pjxuqwbj468","pjxuqwbj468","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj470","pjxuqwbj470","pjxuqwbj470","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj472","pjxuqwbj472","pjxuqwbj472","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj473","pjxuqwbj473","pjxuqwbj473","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj474","pjxuqwbj474","pjxuqwbj474","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj476","pjxuqwbj476","pjxuqwbj476","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj477","pjxuqwbj477","pjxuqwbj477","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj478","pjxuqwbj478","pjxuqwbj478","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj479","pjxuqwbj479","pjxuqwbj479","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj483","pjxuqwbj483","pjxuqwbj483","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj485","pjxuqwbj485","pjxuqwbj485","exact","high","identity:SID -> student_id"
"毕业去向.xlsx","SID","pjxuqwbj488","pjxuqwbj488","pjxuqwbj488","exact","high","identity:SID -> student_id"
