"student_id","XB","NJ","XSM","ZYM","YX","ZY","BJ"
"pjxsqxbj824","女","2020级","计算机科学与技术学院","软件工程","计算机科学与技术学院","软件工程","2003058"
"pjxsqxbj825","男","2020级","计算机科学与技术学院","计算机科学与技术","计算机科学与技术学院","计算机科学与技术","2003018"
"pjxsqxbj826","男","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj827","男","2020级","经济与管理学院","工程管理","经济与管理学院","工程管理","2006111"
"pjxsqxbj829","男","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj831","男","2020级","经济与管理学院","人力资源管理","经济与管理学院","人力资源管理","2006071"
"pjxsqxbj834","男","2020级","经济与管理学院","工业工程","经济与管理学院","工业工程","2006031"
"pjxsqxbj840","女","2020级","经济与管理学院","工业工程","经济与管理学院","工业工程","2006031"
"pjxsqxbj843","女","2020级","经济与管理学院","电子商务","经济与管理学院","电子商务","2006051"
"pjxsqxbj844","女","2020级","经济与管理学院","工商管理（理工类）","经济与管理学院","工商管理（理工类）","2006021"
"pjxsqxbj849","女","2020级","经济与管理学院","金融学","经济与管理学院","金融学","2006041"
"pjxsqxbj851","男","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj856","女","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj857","男","2020级","经济与管理学院","市场营销","经济与管理学院","市场营销","2006061"
"pjxsqxbj859","女","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj862","男","2020级","经济与管理学院","市场营销","经济与管理学院","市场营销","2006061"
"pjxsqxbj863","女","2020级","经济与管理学院","金融学","经济与管理学院","金融学","2006041"
"pjxsqxbj864","男","2021级","经济与管理学院","市场营销","经济与管理学院","工商管理（理工类）","2106021"
"pjxsqxbj867","女","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj871","女","2020级","经济与管理学院","电子商务","经济与管理学院","电子商务","2006051"
"pjxsqxbj872","女","2020级","经济与管理学院","工业工程","经济与管理学院","工业工程","2006031"
"pjxsqxbj873","女","2020级","经济与管理学院","电子商务","经济与管理学院","电子商务","2006051"
"pjxsqxbj874","女","2020级","经济与管理学院","工商管理（理工类）","经济与管理学院","工商管理（理工类）","2006021"
"pjxsqxbj876","女","2020级","经济与管理学院","人力资源管理","经济与管理学院","人力资源管理","2006071"
"pjxsqxbj877","女","2020级","经济与管理学院","工业工程","经济与管理学院","工业工程","2006031"
"pjxsqxbj880","女","2020级","经济与管理学院","工商管理（理工类）","经济与管理学院","工商管理（理工类）","2006021"
"pjxsqxbj881","男","2020级","经济与管理学院","工程管理","经济与管理学院","工程管理","2006111"
"pjxsqxbj882","女","2020级","经济与管理学院","工业工程","经济与管理学院","工业工程","2006031"
"pjxsqxbj884","男","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj885","女","2020级","经济与管理学院","工程管理","经济与管理学院","工程管理","2006111"
"pjxsqxbj886","女","2020级","经济与管理学院","人力资源管理","经济与管理学院","人力资源管理","2006071"
"pjxsqxbj887","女","2020级","经济与管理学院","工程管理","经济与管理学院","工程管理","2006111"
"pjxsqxbj888","男","2020级","经济与管理学院","工程管理","经济与管理学院","工程管理","2006111"
"pjxsqxbj892","女","2020级","经济与管理学院","工商管理（理工类）","经济与管理学院","工商管理（理工类）","2006021"
"pjxsqxbj893","女","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj894","男","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj897","女","2020级","经济与管理学院","市场营销","经济与管理学院","市场营销","2006061"
"pjxsqxbj899","女","2020级","经济与管理学院","工商管理（理工类）","经济与管理学院","工商管理（理工类）","2006021"
"pjxsqxbj900","男","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj904","女","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj905","女","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj906","女","2020级","经济与管理学院","人力资源管理","经济与管理学院","人力资源管理","2006071"
"pjxsqxbj908","男","2020级","经济与管理学院","金融学","经济与管理学院","金融学","2006041"
"pjxsqxbj909","男","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj912","女","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj916","女","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj918","男","2021级","网络与信息安全学院","信息安全","网络与信息安全学院","信息安全","2118011"
"pjxsqxbj920","女","2020级","经济与管理学院","工业工程","经济与管理学院","工业工程","2006031"
"pjxsqxbj921","男","2021级","经济与管理学院","市场营销","经济与管理学院","工商管理（理工类）","2106021"
"pjxsqxbj922","男","2020级","经济与管理学院","电子商务","经济与管理学院","电子商务","2006051"
"pjxsqxbj925","男","2020级","经济与管理学院","工商管理（理工类）","经济与管理学院","工商管理（理工类）","2006021"
"pjxsqxbj927","女","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj929","男","2020级","经济与管理学院","电子商务","经济与管理学院","电子商务","2006051"
"pjxsqxbj932","女","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj934","男","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj936","男","2021级","网络与信息安全学院","网络空间安全","网络与信息安全学院","网络空间安全","2118031"
"pjxsqxbj938","男","2020级","经济与管理学院","市场营销","经济与管理学院","市场营销","2006061"
"pjxsqxbj939","男","2020级","经济与管理学院","金融学","经济与管理学院","金融学","2006041"
"pjxsqxbj940","女","2020级","经济与管理学院","金融学","经济与管理学院","金融学","2006041"
"pjxsqxbj941","女","2020级","经济与管理学院","工程管理","经济与管理学院","工程管理","2006111"
"pjxsqxbj942","女","2020级","经济与管理学院","工程管理","经济与管理学院","工程管理","2006111"
"pjxsqxbj944","女","2020级","经济与管理学院","电子商务","经济与管理学院","电子商务","2006051"
"pjxsqxbj946","男","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj949","男","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj953","女","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj954","男","2020级","计算机科学与技术学院","计算机科学与技术","计算机科学与技术学院","计算机科学与技术","2003018"
"pjxsqxbj957","男","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj962","男","2020级","经济与管理学院","工业工程","经济与管理学院","工业工程","2006031"
"pjxsqxbj965","女","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj966","男","2020级","经济与管理学院","电子商务","经济与管理学院","电子商务","2006051"
"pjxsqxbj968","男","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj969","男","2021级","通信工程学院","通信工程","通信工程学院","通信工程","2101011"
"pjxsqxbj970","男","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj971","男","2020级","物理学院","应用物理学","物理学院","应用物理学","2005049"
"pjxsqxbj976","女","2020级","经济与管理学院","金融学","经济与管理学院","金融学","2006041"
"pjxsqxbj980","女","2020级","计算机科学与技术学院","软件工程","计算机科学与技术学院","软件工程","2003058"
"pjxsqxbj981","男","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj982","男","2020级","经济与管理学院","大数据管理与应用","经济与管理学院","大数据管理与应用","2006121"
"pjxsqxbj983","男","2020级","经济与管理学院","信息管理与信息系统","经济与管理学院","信息管理与信息系统","2006011"
"pjxsqxbj984","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005018"
"pjxsqxbj985","男","2020级","经济与管理学院","工业工程","经济与管理学院","工业工程","2006031"
